year,orig,dest,fe_YearCategorical
1990.0,SWE,MUS,-3.12362419201656
1990.0,GBR,MUS,-3.12362419201656
1990.0,GRC,MUS,-3.12362419201656
1990.0,ITA,MUS,-3.12362419201656
1990.0,ESP,MUS,-3.12362419201656
1990.0,AUT,MUS,-3.12362419201656
1990.0,BEL,MUS,-3.12362419201656
1990.0,FRA,MUS,-3.12362419201656
1990.0,DEU,MUS,-3.12362419201656
1990.0,LUX,MUS,-3.12362419201656
1990.0,NLD,MUS,-3.12362419201656
1990.0,CHE,MUS,-3.12362419201656
1990.0,CAN,MUS,-3.12362419201656
1990.0,USA,MUS,-3.12362419201656
1990.0,KEN,MOZ,-3.12362419201656
1990.0,MWI,MOZ,-3.12362419201656
1990.0,UGA,MOZ,-3.12362419201656
1990.0,TZA,MOZ,-3.12362419201656
1990.0,ZMB,MOZ,-3.12362419201656
1990.0,AGO,MOZ,-3.12362419201656
1990.0,GAB,MOZ,-3.12362419201656
1990.0,BWA,MOZ,-3.12362419201656
1990.0,LSO,MOZ,-3.12362419201656
1990.0,NAM,MOZ,-3.12362419201656
1990.0,ZAF,MOZ,-3.12362419201656
1990.0,CPV,MOZ,-3.12362419201656
1990.0,GIN,MOZ,-3.12362419201656
1990.0,GNB,MOZ,-3.12362419201656
1990.0,EGY,MOZ,-3.12362419201656
1990.0,ISR,MOZ,-3.12362419201656
1990.0,SAU,MOZ,-3.12362419201656
1990.0,IND,MOZ,-3.12362419201656
1990.0,PAK,MOZ,-3.12362419201656
1990.0,ARG,MOZ,-3.12362419201656
1990.0,BRA,MOZ,-3.12362419201656
1990.0,CHL,MOZ,-3.12362419201656
1990.0,VEN,MOZ,-3.12362419201656
1990.0,AUS,MOZ,-3.12362419201656
1990.0,NZL,MOZ,-3.12362419201656
1990.0,BGR,MOZ,-3.12362419201656
1990.0,HUN,MOZ,-3.12362419201656
1990.0,POL,MOZ,-3.12362419201656
1990.0,RUS,MOZ,-3.12362419201656
1990.0,DNK,MOZ,-3.12362419201656
1990.0,IRL,MOZ,-3.12362419201656
1990.0,NOR,MOZ,-3.12362419201656
1990.0,SWE,MOZ,-3.12362419201656
1990.0,GBR,MOZ,-3.12362419201656
1990.0,GRC,MOZ,-3.12362419201656
1990.0,ITA,MOZ,-3.12362419201656
1990.0,PRT,MOZ,-3.12362419201656
1990.0,ESP,MOZ,-3.12362419201656
1990.0,AUT,MOZ,-3.12362419201656
1990.0,BEL,MOZ,-3.12362419201656
1990.0,FRA,MOZ,-3.12362419201656
1990.0,DEU,MOZ,-3.12362419201656
1990.0,LUX,MOZ,-3.12362419201656
1990.0,NLD,MOZ,-3.12362419201656
1990.0,CHE,MOZ,-3.12362419201656
1990.0,CAN,MOZ,-3.12362419201656
1990.0,USA,MOZ,-3.12362419201656
1990.0,BDI,RWA,-3.12362419201656
1990.0,COM,RWA,-3.12362419201656
1990.0,ETH,RWA,-3.12362419201656
1990.0,KEN,RWA,-3.12362419201656
1990.0,MWI,RWA,-3.12362419201656
1990.0,MOZ,RWA,-3.12362419201656
1990.0,SYC,RWA,-3.12362419201656
1990.0,UGA,RWA,-3.12362419201656
1990.0,TZA,RWA,-3.12362419201656
1990.0,ZMB,RWA,-3.12362419201656
1990.0,AGO,RWA,-3.12362419201656
1990.0,CAF,RWA,-3.12362419201656
1990.0,COG,RWA,-3.12362419201656
1990.0,GAB,RWA,-3.12362419201656
1990.0,LSO,RWA,-3.12362419201656
1990.0,NAM,RWA,-3.12362419201656
1990.0,ZAF,RWA,-3.12362419201656
1990.0,GHA,RWA,-3.12362419201656
1990.0,MRT,RWA,-3.12362419201656
1990.0,TGO,RWA,-3.12362419201656
1990.0,EGY,RWA,-3.12362419201656
1990.0,SDN,RWA,-3.12362419201656
1990.0,CYP,RWA,-3.12362419201656
1990.0,IND,RWA,-3.12362419201656
1990.0,CRI,RWA,-3.12362419201656
1990.0,MEX,RWA,-3.12362419201656
1990.0,NIC,RWA,-3.12362419201656
1990.0,BOL,RWA,-3.12362419201656
1990.0,CHL,RWA,-3.12362419201656
1990.0,AUS,RWA,-3.12362419201656
1990.0,PNG,RWA,-3.12362419201656
1990.0,BGR,RWA,-3.12362419201656
1990.0,POL,RWA,-3.12362419201656
1990.0,RUS,RWA,-3.12362419201656
1990.0,DNK,RWA,-3.12362419201656
1990.0,ISL,RWA,-3.12362419201656
1990.0,IRL,RWA,-3.12362419201656
1990.0,NOR,RWA,-3.12362419201656
1990.0,SWE,RWA,-3.12362419201656
1990.0,GBR,RWA,-3.12362419201656
1990.0,GRC,RWA,-3.12362419201656
1990.0,ITA,RWA,-3.12362419201656
1990.0,ESP,RWA,-3.12362419201656
1990.0,AUT,RWA,-3.12362419201656
1990.0,BEL,RWA,-3.12362419201656
1990.0,FRA,RWA,-3.12362419201656
1990.0,DEU,RWA,-3.12362419201656
1990.0,LUX,RWA,-3.12362419201656
1990.0,NLD,RWA,-3.12362419201656
1990.0,CHE,RWA,-3.12362419201656
1990.0,CAN,RWA,-3.12362419201656
1990.0,USA,RWA,-3.12362419201656
1990.0,KEN,SYC,-3.12362419201656
1990.0,MDG,SYC,-3.12362419201656
1990.0,MUS,SYC,-3.12362419201656
1990.0,TZA,SYC,-3.12362419201656
1990.0,BWA,SYC,-3.12362419201656
1990.0,NAM,SYC,-3.12362419201656
1990.0,ZAF,SYC,-3.12362419201656
1990.0,NGA,SYC,-3.12362419201656
1990.0,EGY,SYC,-3.12362419201656
1990.0,SAU,SYC,-3.12362419201656
1990.0,BGD,SYC,-3.12362419201656
1990.0,IND,SYC,-3.12362419201656
1990.0,NPL,SYC,-3.12362419201656
1990.0,PAK,SYC,-3.12362419201656
1990.0,LKA,SYC,-3.12362419201656
1990.0,CHN,SYC,-3.12362419201656
1990.0,HKG,SYC,-3.12362419201656
1990.0,IDN,SYC,-3.12362419201656
1990.0,PHL,SYC,-3.12362419201656
1990.0,THA,SYC,-3.12362419201656
1990.0,AUS,SYC,-3.12362419201656
1990.0,PNG,SYC,-3.12362419201656
1990.0,RUS,SYC,-3.12362419201656
1990.0,DNK,SYC,-3.12362419201656
1990.0,SWE,SYC,-3.12362419201656
1990.0,GBR,SYC,-3.12362419201656
1990.0,GRC,SYC,-3.12362419201656
1990.0,ITA,SYC,-3.12362419201656
1990.0,ESP,SYC,-3.12362419201656
1990.0,AUT,SYC,-3.12362419201656
1990.0,BEL,SYC,-3.12362419201656
1990.0,FRA,SYC,-3.12362419201656
1990.0,DEU,SYC,-3.12362419201656
1990.0,NLD,SYC,-3.12362419201656
1990.0,CHE,SYC,-3.12362419201656
1990.0,CAN,SYC,-3.12362419201656
1990.0,USA,SYC,-3.12362419201656
1990.0,BDI,UGA,-3.12362419201656
1990.0,COM,UGA,-3.12362419201656
1990.0,DJI,UGA,-3.12362419201656
1990.0,ETH,UGA,-3.12362419201656
1990.0,KEN,UGA,-3.12362419201656
1990.0,MWI,UGA,-3.12362419201656
1990.0,MUS,UGA,-3.12362419201656
1990.0,MOZ,UGA,-3.12362419201656
1990.0,RWA,UGA,-3.12362419201656
1990.0,SYC,UGA,-3.12362419201656
1990.0,TZA,UGA,-3.12362419201656
1990.0,ZMB,UGA,-3.12362419201656
1990.0,AGO,UGA,-3.12362419201656
1990.0,CMR,UGA,-3.12362419201656
1990.0,CAF,UGA,-3.12362419201656
1990.0,TCD,UGA,-3.12362419201656
1990.0,COG,UGA,-3.12362419201656
1990.0,GAB,UGA,-3.12362419201656
1990.0,BWA,UGA,-3.12362419201656
1990.0,LSO,UGA,-3.12362419201656
1990.0,NAM,UGA,-3.12362419201656
1990.0,ZAF,UGA,-3.12362419201656
1990.0,GHA,UGA,-3.12362419201656
1990.0,GIN,UGA,-3.12362419201656
1990.0,LBR,UGA,-3.12362419201656
1990.0,MLI,UGA,-3.12362419201656
1990.0,MRT,UGA,-3.12362419201656
1990.0,NER,UGA,-3.12362419201656
1990.0,SEN,UGA,-3.12362419201656
1990.0,SLE,UGA,-3.12362419201656
1990.0,TGO,UGA,-3.12362419201656
1990.0,DZA,UGA,-3.12362419201656
1990.0,EGY,UGA,-3.12362419201656
1990.0,MAR,UGA,-3.12362419201656
1990.0,SDN,UGA,-3.12362419201656
1990.0,ARM,UGA,-3.12362419201656
1990.0,AZE,UGA,-3.12362419201656
1990.0,BHR,UGA,-3.12362419201656
1990.0,CYP,UGA,-3.12362419201656
1990.0,GEO,UGA,-3.12362419201656
1990.0,JOR,UGA,-3.12362419201656
1990.0,LBN,UGA,-3.12362419201656
1990.0,OMN,UGA,-3.12362419201656
1990.0,SAU,UGA,-3.12362419201656
1990.0,TUR,UGA,-3.12362419201656
1990.0,ARE,UGA,-3.12362419201656
1990.0,YEM,UGA,-3.12362419201656
1990.0,KAZ,UGA,-3.12362419201656
1990.0,KGZ,UGA,-3.12362419201656
1990.0,TJK,UGA,-3.12362419201656
1990.0,TKM,UGA,-3.12362419201656
1990.0,UZB,UGA,-3.12362419201656
1990.0,BGD,UGA,-3.12362419201656
1990.0,IND,UGA,-3.12362419201656
1990.0,PAK,UGA,-3.12362419201656
