scenario,iso,year,gini
SSP4,THA,2025,0.40544308
SSP4,THA,2030,0.40226292
SSP4,THA,2035,0.39831219
SSP4,THA,2040,0.39341492
SSP4,THA,2045,0.38783863
SSP4,THA,2050,0.38180439
SSP4,THA,2055,0.37532902
SSP4,THA,2060,0.36838562
SSP4,THA,2065,0.36075726
SSP4,THA,2070,0.35218025
SSP4,THA,2075,0.34212227
SSP4,THA,2080,0.33015602
SSP4,THA,2085,0.31607698
SSP4,THA,2090,0.29997002
SSP4,THA,2095,0.28203161
SSP4,THA,2100,0.26235481
SSP4,TJK,2010,0.3077
SSP4,TJK,2015,0.308474753
SSP4,TJK,2020,0.313075911
SSP4,TJK,2025,0.318300478
SSP4,TJK,2030,0.323394486
SSP4,TJK,2035,0.328426721
SSP4,TJK,2040,0.333546513
SSP4,TJK,2045,0.338804414
SSP4,TJK,2050,0.344206637
SSP4,TJK,2055,0.349142925
SSP4,TJK,2060,0.353799971
SSP4,TJK,2065,0.358339225
SSP4,TJK,2070,0.362872506
SSP4,TJK,2075,0.367596608
SSP4,TJK,2080,0.372899275
SSP4,TJK,2085,0.378059431
SSP4,TJK,2090,0.383080326
SSP4,TJK,2095,0.388136546
SSP4,TJK,2100,0.393234816
SSP4,TKM,2010,0.4077
SSP4,TKM,2015,0.411215591
SSP4,TKM,2020,0.41782898
SSP4,TKM,2025,0.425114183
SSP4,TKM,2030,0.432012811
SSP4,TKM,2035,0.439607844
SSP4,TKM,2040,0.447726899
SSP4,TKM,2045,0.456033851
SSP4,TKM,2050,0.464725087
SSP4,TKM,2055,0.473421755
SSP4,TKM,2060,0.481607879
SSP4,TKM,2065,0.489353106
SSP4,TKM,2070,0.496466834
SSP4,TKM,2075,0.502951865
SSP4,TKM,2080,0.508787685
SSP4,TKM,2085,0.514692974
SSP4,TKM,2090,0.520342679
SSP4,TKM,2095,0.525715455
SSP4,TKM,2100,0.530912711
SSP4,TLS,2010,0.3756
SSP4,TLS,2015,0.381056665
SSP4,TLS,2020,0.385973803
SSP4,TLS,2025,0.38784633
SSP4,TLS,2030,0.38723741
SSP4,TLS,2035,0.385679667
SSP4,TLS,2040,0.383743013
SSP4,TLS,2045,0.381488215
SSP4,TLS,2050,0.379017177
SSP4,TLS,2055,0.3763192
SSP4,TLS,2060,0.369933077
SSP4,TLS,2065,0.360091948
SSP4,TLS,2070,0.349187327
SSP4,TLS,2075,0.333984698
SSP4,TLS,2080,0.320286697
SSP4,TLS,2085,0.309108702
SSP4,TLS,2090,0.300050392
SSP4,TLS,2095,0.292709638
SSP4,TLS,2100,0.286760629
SSP4,TON,2010,0.381
SSP4,TON,2015,0.386456665
SSP4,TON,2020,0.391373803
SSP4,TON,2025,0.39324633
SSP4,TON,2030,0.39263741
SSP4,TON,2035,0.391079667
SSP4,TON,2040,0.389143013
SSP4,TON,2045,0.386888215
SSP4,TON,2050,0.384417177
SSP4,TON,2055,0.3817192
SSP4,TON,2060,0.375333077
SSP4,TON,2065,0.365491948
SSP4,TON,2070,0.354587327
SSP4,TON,2075,0.339384698
SSP4,TON,2080,0.325686697
SSP4,TON,2085,0.314508702
SSP4,TON,2090,0.305450392
SSP4,TON,2095,0.298109638
SSP4,TON,2100,0.292160629
SSP4,TTO,2010,0.4027
SSP4,TTO,2015,0.408156665
SSP4,TTO,2020,0.413073803
SSP4,TTO,2025,0.41494633
SSP4,TTO,2030,0.41433741
SSP4,TTO,2035,0.412779667
SSP4,TTO,2040,0.410843013
SSP4,TTO,2045,0.408588215
SSP4,TTO,2050,0.406117177
SSP4,TTO,2055,0.4034192
SSP4,TTO,2060,0.397033077
SSP4,TTO,2065,0.387191948
SSP4,TTO,2070,0.376287327
SSP4,TTO,2075,0.361084698
SSP4,TTO,2080,0.347386697
SSP4,TTO,2085,0.336208702
SSP4,TTO,2090,0.327150392
SSP4,TTO,2095,0.319809638
SSP4,TTO,2100,0.313860629
SSP4,TUN,2010,0.4181
SSP4,TUN,2015,0.423526386
SSP4,TUN,2020,0.428432528
SSP4,TUN,2025,0.430325467
SSP4,TUN,2030,0.429748422
SSP4,TUN,2035,0.428210972
SSP4,TUN,2040,0.426294255
SSP4,TUN,2045,0.424036565
SSP4,TUN,2050,0.421545618
SSP4,TUN,2055,0.418823747
SSP4,TUN,2060,0.412442986
SSP4,TUN,2065,0.402633069
SSP4,TUN,2070,0.391761092
SSP4,TUN,2075,0.376628374
SSP4,TUN,2080,0.362991899
SSP4,TUN,2085,0.351860395
SSP4,TUN,2090,0.342835241
SSP4,TUN,2095,0.335516549
SSP4,TUN,2100,0.329572769
SSP4,TUR,2010,0.4004
SSP4,TUR,2015,0.403915591
SSP4,TUR,2020,0.41052898
SSP4,TUR,2025,0.417814183
SSP4,TUR,2030,0.424712811
SSP4,TUR,2035,0.432307844
SSP4,TUR,2040,0.440426899
SSP4,TUR,2045,0.448733851
SSP4,TUR,2050,0.457425087
SSP4,TUR,2055,0.466121755
SSP4,TUR,2060,0.474307879
SSP4,TUR,2065,0.482053106
SSP4,TUR,2070,0.489166834
SSP4,TUR,2075,0.495651865
SSP4,TUR,2080,0.501487685
SSP4,TUR,2085,0.507392974
SSP4,TUR,2090,0.513042679
SSP4,TUR,2095,0.518415455
SSP4,TUR,2100,0.523612711
SSP4,TWN,2010,0.398
SSP4,TWN,2015,0.403456665
SSP4,TWN,2020,0.408373803
SSP4,TWN,2025,0.41024633
SSP4,TWN,2030,0.40963741
SSP4,TWN,2035,0.408079667
SSP4,TWN,2040,0.406143013
SSP4,TWN,2045,0.403888215
SSP4,TWN,2050,0.401417177
SSP4,TWN,2055,0.3987192
SSP4,TWN,2060,0.392333077
SSP4,TWN,2065,0.382491948
SSP4,TWN,2070,0.371587327
SSP4,TWN,2075,0.356384698
SSP4,TWN,2080,0.342686697
SSP4,TWN,2085,0.331508702
SSP4,TWN,2090,0.322450392
SSP4,TWN,2095,0.315109638
SSP4,TWN,2100,0.309160629
SSP4,TZA,2010,0.4378
SSP4,TZA,2015,0.437924152
SSP4,TZA,2020,0.440904713
SSP4,TZA,2025,0.446372163
SSP4,TZA,2030,0.45137669
SSP4,TZA,2035,0.453392923
SSP4,TZA,2040,0.454967265
SSP4,TZA,2045,0.452203146
SSP4,TZA,2050,0.446225973
SSP4,TZA,2055,0.439319975
SSP4,TZA,2060,0.433878184
SSP4,TZA,2065,0.429533751
SSP4,TZA,2070,0.424378264
SSP4,TZA,2075,0.421487754
SSP4,TZA,2080,0.41862517
SSP4,TZA,2085,0.415634716
SSP4,TZA,2090,0.412415435
SSP4,TZA,2095,0.408960081
SSP4,TZA,2100,0.403931983
SSP4,UGA,2010,0.4898
SSP4,UGA,2015,0.493010273
SSP4,UGA,2020,0.497439396
SSP4,UGA,2025,0.502789518
SSP4,UGA,2030,0.505897977
SSP4,UGA,2035,0.509215651
SSP4,UGA,2040,0.505848383
SSP4,UGA,2045,0.506097379
SSP4,UGA,2050,0.508726167
SSP4,UGA,2055,0.511101848
SSP4,UGA,2060,0.513247019
SSP4,UGA,2065,0.515121104
SSP4,UGA,2070,0.516657305
SSP4,UGA,2075,0.517784779
SSP4,UGA,2080,0.518451117
SSP4,UGA,2085,0.518631244
SSP4,UGA,2090,0.518316672
SSP4,UGA,2095,0.51754412
SSP4,UGA,2100,0.517832007
SSP4,UKR,2010,0.2455
SSP4,UKR,2015,0.248473548
SSP4,UKR,2020,0.252329486
SSP4,UKR,2025,0.256293403
SSP4,UKR,2030,0.260120893
SSP4,UKR,2035,0.264132207
SSP4,UKR,2040,0.268220478
SSP4,UKR,2045,0.272351254
SSP4,UKR,2050,0.276582964
SSP4,UKR,2055,0.280935921
SSP4,UKR,2060,0.28539277
SSP4,UKR,2065,0.289944228
SSP4,UKR,2070,0.294591053
SSP4,UKR,2075,0.299175612
SSP4,UKR,2080,0.30346722
SSP4,UKR,2085,0.307793835
SSP4,UKR,2090,0.312121285
SSP4,UKR,2095,0.316446684
SSP4,UKR,2100,0.320771585
SSP4,URY,2010,0.4337
SSP4,URY,2015,0.434927662
SSP4,URY,2020,0.438308979
SSP4,URY,2025,0.443032496
SSP4,URY,2030,0.446875376
SSP4,URY,2035,0.448152009
SSP4,URY,2040,0.448999786
SSP4,URY,2045,0.446341066
SSP4,URY,2050,0.441089453
SSP4,URY,2055,0.435054263
SSP4,URY,2060,0.429417051
SSP4,URY,2065,0.423935132
SSP4,URY,2070,0.417589919
SSP4,URY,2075,0.412151538
SSP4,URY,2080,0.407046672
SSP4,URY,2085,0.402361888
SSP4,URY,2090,0.397934278
SSP4,URY,2095,0.393674879
SSP4,URY,2100,0.388456207
SSP4,USA,2010,0.40259327
SSP4,USA,2015,0.40976131
SSP4,USA,2020,0.42481476
SSP4,USA,2025,0.43938103
SSP4,USA,2030,0.45333988
SSP4,USA,2035,0.4668211
SSP4,USA,2040,0.47953083
SSP4,USA,2045,0.49169239
SSP4,USA,2050,0.50366856
SSP4,USA,2055,0.51567471
SSP4,USA,2060,0.52783928
SSP4,USA,2065,0.54027515
SSP4,USA,2070,0.55312458
SSP4,USA,2075,0.56646473
SSP4,USA,2080,0.58034023
SSP4,USA,2085,0.59478802
SSP4,USA,2090,0.6098251
SSP4,USA,2095,0.62549282
SSP4,USA,2100,0.64184242
SSP4,UZB,2010,0.3527
SSP4,UZB,2015,0.353894263
SSP4,UZB,2020,0.358506166
SSP4,UZB,2025,0.363499018
SSP4,UZB,2030,0.36958832
SSP4,UZB,2035,0.375423441
SSP4,UZB,2040,0.380943824
SSP4,UZB,2045,0.386408344
SSP4,UZB,2050,0.391924792
SSP4,UZB,2055,0.398277421
SSP4,UZB,2060,0.404957688
SSP4,UZB,2065,0.411764822
SSP4,UZB,2070,0.418502529
SSP4,UZB,2075,0.425184941
SSP4,UZB,2080,0.431733253
SSP4,UZB,2085,0.437962492
SSP4,UZB,2090,0.444154692
SSP4,UZB,2095,0.450313033
SSP4,UZB,2100,0.456481705
SSP4,VCT,2010,0.492780875
SSP4,VCT,2015,0.495470456
SSP4,VCT,2020,0.500512397
SSP4,VCT,2025,0.505505345
SSP4,VCT,2030,0.508760268
SSP4,VCT,2035,0.510936865
SSP4,VCT,2040,0.511964191
SSP4,VCT,2045,0.511844098
SSP4,VCT,2050,0.510749895
SSP4,VCT,2055,0.508803876
SSP4,VCT,2060,0.506064878
SSP4,VCT,2065,0.502494354
SSP4,VCT,2070,0.498017727
SSP4,VCT,2075,0.493037401
SSP4,VCT,2080,0.488371506
SSP4,VCT,2085,0.484276365
SSP4,VCT,2090,0.480586966
SSP4,VCT,2095,0.4771852
SSP4,VCT,2100,0.473851215
SSP4,VEN,2010,0.4694
SSP4,VEN,2015,0.470231197
SSP4,VEN,2020,0.473756103
SSP4,VEN,2025,0.47994241
SSP4,VEN,2030,0.484833843
SSP4,VEN,2035,0.487760764
SSP4,VEN,2040,0.48609671
SSP4,VEN,2045,0.483713744
SSP4,VEN,2050,0.480630081
SSP4,VEN,2055,0.476886493
SSP4,VEN,2060,0.474498876
SSP4,VEN,2065,0.473145204
SSP4,VEN,2070,0.471195417
SSP4,VEN,2075,0.471079724
SSP4,VEN,2080,0.470619677
SSP4,VEN,2085,0.469587736
SSP4,VEN,2090,0.467943927
SSP4,VEN,2095,0.465740217
SSP4,VEN,2100,0.4629755
SSP4,VNM,2010,0.4669
SSP4,VNM,2015,0.467211885
SSP4,VNM,2020,0.470452974
SSP4,VNM,2025,0.476593511
SSP4,VNM,2030,0.481822607
SSP4,VNM,2035,0.484639117
SSP4,VNM,2040,0.484235153
SSP4,VNM,2045,0.481698739
SSP4,VNM,2050,0.477469447
SSP4,VNM,2055,0.472453651
SSP4,VNM,2060,0.469105223
SSP4,VNM,2065,0.467055204
SSP4,VNM,2070,0.4643514
SSP4,VNM,2075,0.463975364
SSP4,VNM,2080,0.46329927
SSP4,VNM,2085,0.462056697
SSP4,VNM,2090,0.460203488
SSP4,VNM,2095,0.457793124
SSP4,VNM,2100,0.454328194
SSP4,VUT,2010,0.4318
SSP4,VUT,2015,0.433539045
SSP4,VUT,2020,0.437106078
SSP4,VUT,2025,0.441484845
SSP4,VUT,2030,0.4447894
SSP4,VUT,2035,0.445723293
SSP4,VUT,2040,0.446234369
SSP4,VUT,2045,0.443624492
SSP4,VUT,2050,0.438709114
SSP4,VUT,2055,0.433077469
SSP4,VUT,2060,0.427349697
SSP4,VUT,2065,0.42134065
SSP4,VUT,2070,0.4144441
SSP4,VUT,2075,0.407824999
SSP4,VUT,2080,0.401681027
SSP4,VUT,2085,0.396211065
SSP4,VUT,2090,0.391223498
SSP4,VUT,2095,0.386591493
SSP4,VUT,2100,0.381284507
SSP4,WSM,2010,0.4869
SSP4,WSM,2015,0.490120335
SSP4,WSM,2020,0.49468546
SSP4,WSM,2025,0.50038113
SSP4,WSM,2030,0.50356084
SSP4,WSM,2035,0.506918571
SSP4,WSM,2040,0.502185797
SSP4,WSM,2045,0.501802079
SSP4,WSM,2050,0.504300127
SSP4,WSM,2055,0.506604551
SSP4,WSM,2060,0.508725131
SSP4,WSM,2065,0.5106003
SSP4,WSM,2070,0.512140671
SSP4,WSM,2075,0.513256553
SSP4,WSM,2080,0.513882052
SSP4,WSM,2085,0.513984823
SSP4,WSM,2090,0.513552397
SSP4,WSM,2095,0.512624207
SSP4,WSM,2100,0.51297681
SSP4,YEM,2010,0.4189
SSP4,YEM,2015,0.424111067
SSP4,YEM,2020,0.428939012
SSP4,YEM,2025,0.43097711
SSP4,YEM,2030,0.430626727
SSP4,YEM,2035,0.429233589
SSP4,YEM,2040,0.427458641
SSP4,YEM,2045,0.425180385
SSP4,YEM,2050,0.422547866
SSP4,YEM,2055,0.419656081
SSP4,YEM,2060,0.413313451
SSP4,YEM,2065,0.403725482
SSP4,YEM,2070,0.393085647
SSP4,YEM,2075,0.378450075
SSP4,YEM,2080,0.365251118
SSP4,YEM,2085,0.354450215
SSP4,YEM,2090,0.345660833
SSP4,YEM,2095,0.338499027
SSP4,YEM,2100,0.332592433
SSP4,ZAF,2010,0.6938
SSP4,ZAF,2015,0.696951543
SSP4,ZAF,2020,0.70058681
SSP4,ZAF,2025,0.703919948
SSP4,ZAF,2030,0.706612508
SSP4,ZAF,2035,0.709696363
SSP4,ZAF,2040,0.714299647
SSP4,ZAF,2045,0.718241836
SSP4,ZAF,2050,0.721633767
SSP4,ZAF,2055,0.724425382
SSP4,ZAF,2060,0.726714091
SSP4,ZAF,2065,0.72858185
SSP4,ZAF,2070,0.730093708
SSP4,ZAF,2075,0.731288848
SSP4,ZAF,2080,0.732193566
SSP4,ZAF,2085,0.732825222
SSP4,ZAF,2090,0.733198571
SSP4,ZAF,2095,0.73333449
SSP4,ZAF,2100,0.733244621
SSP4,ZMB,2010,0.6162
SSP4,ZMB,2015,0.619351543
SSP4,ZMB,2020,0.62298681
SSP4,ZMB,2025,0.626319948
SSP4,ZMB,2030,0.629012508
SSP4,ZMB,2035,0.632096363
SSP4,ZMB,2040,0.636699647
SSP4,ZMB,2045,0.640641836
SSP4,ZMB,2050,0.644033767
SSP4,ZMB,2055,0.646825382
SSP4,ZMB,2060,0.649114091
SSP4,ZMB,2065,0.65098185
SSP4,ZMB,2070,0.652493708
SSP4,ZMB,2075,0.653688848
SSP4,ZMB,2080,0.654593566
SSP4,ZMB,2085,0.655225222
SSP4,ZMB,2090,0.655598571
SSP4,ZMB,2095,0.65573449
SSP4,ZMB,2100,0.655644621
SSP4,ZWE,2010,0.454333333
SSP4,ZWE,2015,0.456140048
SSP4,ZWE,2020,0.460198101
SSP4,ZWE,2025,0.466470386
SSP4,ZWE,2030,0.470727522
SSP4,ZWE,2035,0.473861848
SSP4,ZWE,2040,0.469830738
SSP4,ZWE,2045,0.467736023
SSP4,ZWE,2050,0.466804404
SSP4,ZWE,2055,0.465450633
SSP4,ZWE,2060,0.464867883
SSP4,ZWE,2065,0.464822284
SSP4,ZWE,2070,0.464288905
SSP4,ZWE,2075,0.464662261
SSP4,ZWE,2080,0.464608055
SSP4,ZWE,2085,0.463971783
SSP4,ZWE,2090,0.462721326
SSP4,ZWE,2095,0.460905813
SSP4,ZWE,2100,0.459456431
SSP5,ABW,2010,0.492780875
SSP5,ABW,2015,0.489211741
SSP5,ABW,2020,0.485033154
SSP5,ABW,2025,0.477835826
SSP5,ABW,2030,0.466351
SSP5,ABW,2035,0.452240183
SSP5,ABW,2040,0.436817835
SSP5,ABW,2045,0.420879452
SSP5,ABW,2050,0.405054223
SSP5,ABW,2055,0.391799843
SSP5,ABW,2060,0.37947263
SSP5,ABW,2065,0.367728217
SSP5,ABW,2070,0.356336117
SSP5,ABW,2075,0.345164341
SSP5,ABW,2080,0.334656139
SSP5,ABW,2085,0.32489787
SSP5,ABW,2090,0.315709505
SSP5,ABW,2095,0.306858272
SSP5,ABW,2100,0.298132131
SSP5,AFG,2010,0.338
SSP5,AFG,2015,0.333803223
SSP5,AFG,2020,0.332607723
SSP5,AFG,2025,0.33073004
SSP5,AFG,2030,0.324203781
SSP5,AFG,2035,0.308825926
SSP5,AFG,2040,0.294813728
SSP5,AFG,2045,0.282084492
SSP5,AFG,2050,0.27140589
SSP5,AFG,2055,0.262658706
SSP5,AFG,2060,0.255493218
SSP5,AFG,2065,0.249623101
SSP5,AFG,2070,0.244813917
SSP5,AFG,2075,0.240873707
SSP5,AFG,2080,0.237645281
SSP5,AFG,2085,0.234999915
SSP5,AFG,2090,0.23283219
SSP5,AFG,2095,0.23105577
SSP5,AFG,2100,0.229599939
SSP5,AGO,2010,0.4872
SSP5,AGO,2015,0.485265369
SSP5,AGO,2020,0.48202165
SSP5,AGO,2025,0.47737452
SSP5,AGO,2030,0.46891189
SSP5,AGO,2035,0.454194425
SSP5,AGO,2040,0.444259564
SSP5,AGO,2045,0.42937153
SSP5,AGO,2050,0.416805456
SSP5,AGO,2055,0.405279955
SSP5,AGO,2060,0.395182499
SSP5,AGO,2065,0.386229451
SSP5,AGO,2070,0.378201285
SSP5,AGO,2075,0.370931315
SSP5,AGO,2080,0.364441335
SSP5,AGO,2085,0.3586636
SSP5,AGO,2090,0.353469137
SSP5,AGO,2095,0.348718152
SSP5,AGO,2100,0.342647432
SSP5,ALB,2010,0.29215
SSP5,ALB,2015,0.292387447
SSP5,ALB,2020,0.294175534
SSP5,ALB,2025,0.295624026
SSP5,ALB,2030,0.296072143
SSP5,ALB,2035,0.295598615
SSP5,ALB,2040,0.294189894
SSP5,ALB,2045,0.291268725
SSP5,ALB,2050,0.28699277
SSP5,ALB,2055,0.283140548
SSP5,ALB,2060,0.278822812
SSP5,ALB,2065,0.2740032
SSP5,ALB,2070,0.26861838
SSP5,ALB,2075,0.263114185
SSP5,ALB,2080,0.257825379
SSP5,ALB,2085,0.252849789
SSP5,ALB,2090,0.24827219
SSP5,ALB,2095,0.24395577
SSP5,ALB,2100,0.239821419
SSP5,ARE,2010,0.414804506
SSP5,ARE,2015,0.410892813
SSP5,ARE,2020,0.407708246
SSP5,ARE,2025,0.40309607
SSP5,ARE,2030,0.395535525
SSP5,ARE,2035,0.384933068
SSP5,ARE,2040,0.373431006
SSP5,ARE,2045,0.360821748
SSP5,ARE,2050,0.348641742
SSP5,ARE,2055,0.337914732
SSP5,ARE,2060,0.328990928
SSP5,ARE,2065,0.321522409
SSP5,ARE,2070,0.31522008
SSP5,ARE,2075,0.309861267
SSP5,ARE,2080,0.305265377
SSP5,ARE,2085,0.301289274
SSP5,ARE,2090,0.297812722
SSP5,ARE,2095,0.294721291
SSP5,ARE,2100,0.291729105
SSP5,ARG,2010,0.4357
SSP5,ARG,2015,0.431114385
SSP5,ARG,2020,0.425785712
SSP5,ARG,2025,0.418315678
SSP5,ARG,2030,0.409440093
SSP5,ARG,2035,0.403479437
SSP5,ARG,2040,0.39306007
SSP5,ARG,2045,0.380384549
SSP5,ARG,2050,0.366295663
SSP5,ARG,2055,0.353724474
SSP5,ARG,2060,0.343486282
SSP5,ARG,2065,0.335147766
SSP5,ARG,2070,0.32835615
SSP5,ARG,2075,0.322824227
SSP5,ARG,2080,0.318318155
SSP5,ARG,2085,0.314647537
SSP5,ARG,2090,0.311657345
SSP5,ARG,2095,0.309221338
SSP5,ARG,2100,0.30723672
SSP5,ARM,2010,0.3132
SSP5,ARM,2015,0.311408077
SSP5,ARM,2020,0.312924434
SSP5,ARM,2025,0.314302178
SSP5,ARM,2030,0.315558875
SSP5,ARM,2035,0.315418172
SSP5,ARM,2040,0.313901577
SSP5,ARM,2045,0.311437925
SSP5,ARM,2050,0.307974238
SSP5,ARM,2055,0.304382254
SSP5,ARM,2060,0.300450135
SSP5,ARM,2065,0.296142967
SSP5,ARM,2070,0.291452617
SSP5,ARM,2075,0.286612782
SSP5,ARM,2080,0.281910834
SSP5,ARM,2085,0.277229449
SSP5,ARM,2090,0.272719573
SSP5,ARM,2095,0.268242229
SSP5,ARM,2100,0.263830892
SSP5,AUS,2010,0.3494
SSP5,AUS,2015,0.346978426
SSP5,AUS,2020,0.347657817
SSP5,AUS,2025,0.348043629
SSP5,AUS,2030,0.349328911
SSP5,AUS,2035,0.34899654
SSP5,AUS,2040,0.346731358
SSP5,AUS,2045,0.344419963
SSP5,AUS,2050,0.34151367
SSP5,AUS,2055,0.338931685
SSP5,AUS,2060,0.336241434
SSP5,AUS,2065,0.333467048
SSP5,AUS,2070,0.331050455
SSP5,AUS,2075,0.328587578
SSP5,AUS,2080,0.326006963
SSP5,AUS,2085,0.323332798
SSP5,AUS,2090,0.320656181
SSP5,AUS,2095,0.317934344
SSP5,AUS,2100,0.315142811
SSP5,AUT,2010,0.26106634
SSP5,AUT,2015,0.26821312
SSP5,AUT,2020,0.27262211
SSP5,AUT,2025,0.27433308
SSP5,AUT,2030,0.27456308
SSP5,AUT,2035,0.27303688
SSP5,AUT,2040,0.26916622
SSP5,AUT,2045,0.2628335
SSP5,AUT,2050,0.25404953
SSP5,AUT,2055,0.24763266
SSP5,AUT,2060,0.24041862
SSP5,AUT,2065,0.2324436
SSP5,AUT,2070,0.2235203
SSP5,AUT,2075,0.21369171
SSP5,AUT,2080,0.20307507
SSP5,AUT,2085,0.19167255
SSP5,AUT,2090,0.17964182
SSP5,AUT,2095,0.16714548
SSP5,AUT,2100,0.15411225
SSP5,AZE,2010,0.1664
SSP5,AZE,2015,0.167663164
SSP5,AZE,2020,0.168802808
SSP5,AZE,2025,0.169225066
SSP5,AZE,2030,0.168852029
SSP5,AZE,2035,0.167640774
SSP5,AZE,2040,0.165369563
SSP5,AZE,2045,0.161976253
SSP5,AZE,2050,0.157287036
SSP5,AZE,2055,0.153572097
SSP5,AZE,2060,0.149469781
SSP5,AZE,2065,0.144989391
SSP5,AZE,2070,0.140438394
SSP5,AZE,2075,0.135867537
SSP5,AZE,2080,0.131331674
SSP5,AZE,2085,0.127243363
SSP5,AZE,2090,0.123565538
SSP5,AZE,2095,0.120247326
SSP5,AZE,2100,0.117050161
SSP5,BDI,2010,0.3936
SSP5,BDI,2015,0.389403223
SSP5,BDI,2020,0.388207723
SSP5,BDI,2025,0.38633004
SSP5,BDI,2030,0.379803781
SSP5,BDI,2035,0.364425926
SSP5,BDI,2040,0.350413728
SSP5,BDI,2045,0.337684492
SSP5,BDI,2050,0.32700589
SSP5,BDI,2055,0.318258706
SSP5,BDI,2060,0.311093218
SSP5,BDI,2065,0.305223101
SSP5,BDI,2070,0.300413917
SSP5,BDI,2075,0.296473707
SSP5,BDI,2080,0.293245281
SSP5,BDI,2085,0.290599915
SSP5,BDI,2090,0.28843219
SSP5,BDI,2095,0.28665577
SSP5,BDI,2100,0.285199939
SSP5,BEL,2010,0.27500149
SSP5,BEL,2015,0.27327139
SSP5,BEL,2020,0.27332289
SSP5,BEL,2025,0.27231581
SSP5,BEL,2030,0.27011501
SSP5,BEL,2035,0.26655983
SSP5,BEL,2040,0.26141769
SSP5,BEL,2045,0.25458883
SSP5,BEL,2050,0.24598688
SSP5,BEL,2055,0.2385556
SSP5,BEL,2060,0.23059299
SSP5,BEL,2065,0.22213633
SSP5,BEL,2070,0.21307072
SSP5,BEL,2075,0.20341228
SSP5,BEL,2080,0.193255513
SSP5,BEL,2085,0.184370084
SSP5,BEL,2090,0.177309876
SSP5,BEL,2095,0.171699956
SSP5,BEL,2100,0.167242411
SSP5,BEN,2010,0.4944
SSP5,BEN,2015,0.492647134
SSP5,BEN,2020,0.48980904
SSP5,BEN,2025,0.485260376
SSP5,BEN,2030,0.47734839
SSP5,BEN,2035,0.465263894
SSP5,BEN,2040,0.455687228
SSP5,BEN,2045,0.443552731
SSP5,BEN,2050,0.432556926
SSP5,BEN,2055,0.423227013
SSP5,BEN,2060,0.414472074
SSP5,BEN,2065,0.406084072
SSP5,BEN,2070,0.397928201
SSP5,BEN,2075,0.389929076
SSP5,BEN,2080,0.382372717
SSP5,BEN,2085,0.375313099
SSP5,BEN,2090,0.36863954
SSP5,BEN,2095,0.362190873
SSP5,BEN,2100,0.355009644
SSP5,BFA,2010,0.4576
SSP5,BFA,2015,0.454976669
SSP5,BFA,2020,0.450777775
SSP5,BFA,2025,0.445146633
SSP5,BFA,2030,0.436079021
SSP5,BFA,2035,0.421915776
SSP5,BFA,2040,0.411855719
SSP5,BFA,2045,0.39553417
SSP5,BFA,2050,0.381373134
SSP5,BFA,2055,0.367895985
SSP5,BFA,2060,0.35666202
SSP5,BFA,2065,0.347296295
SSP5,BFA,2070,0.339486821
SSP5,BFA,2075,0.332973943
SSP5,BFA,2080,0.327541522
SSP5,BFA,2085,0.323009604
SSP5,BFA,2090,0.319228334
SSP5,BFA,2095,0.316072901
SSP5,BFA,2100,0.311564175
SSP5,BGD,2010,0.3798
SSP5,BGD,2015,0.375603223
SSP5,BGD,2020,0.374407723
SSP5,BGD,2025,0.37253004
SSP5,BGD,2030,0.366003781
SSP5,BGD,2035,0.350625926
SSP5,BGD,2040,0.336613728
SSP5,BGD,2045,0.323884492
SSP5,BGD,2050,0.31320589
SSP5,BGD,2055,0.304458706
SSP5,BGD,2060,0.297293218
SSP5,BGD,2065,0.291423101
SSP5,BGD,2070,0.286613917
SSP5,BGD,2075,0.282673707
SSP5,BGD,2080,0.279445281
SSP5,BGD,2085,0.276799915
SSP5,BGD,2090,0.27463219
SSP5,BGD,2095,0.27285577
SSP5,BGD,2100,0.271399939
SSP5,BGR,2010,0.36457249
SSP5,BGR,2015,0.36742764
SSP5,BGR,2020,0.38094505
SSP5,BGR,2025,0.39916225
SSP5,BGR,2030,0.41652294
SSP5,BGR,2035,0.43078339
SSP5,BGR,2040,0.43867062
SSP5,BGR,2045,0.44093208
SSP5,BGR,2050,0.43872757
SSP5,BGR,2055,0.44501938
SSP5,BGR,2060,0.45068359
SSP5,BGR,2065,0.45602852
SSP5,BGR,2070,0.46144611
SSP5,BGR,2075,0.46729462
SSP5,BGR,2080,0.47381851
SSP5,BGR,2085,0.48109272
SSP5,BGR,2090,0.48945435
SSP5,BGR,2095,0.49867184
SSP5,BGR,2100,0.50893513
SSP5,BHR,2010,0.414804506
SSP5,BHR,2015,0.410892813
SSP5,BHR,2020,0.407708246
SSP5,BHR,2025,0.40309607
SSP5,BHR,2030,0.395535525
SSP5,BHR,2035,0.384933068
SSP5,BHR,2040,0.373431006
SSP5,BHR,2045,0.360821748
SSP5,BHR,2050,0.348641742
SSP5,BHR,2055,0.337914732
SSP5,BHR,2060,0.328990928
SSP5,BHR,2065,0.321522409
SSP5,BHR,2070,0.31522008
SSP5,BHR,2075,0.309861267
SSP5,BHR,2080,0.305265377
SSP5,BHR,2085,0.301289274
SSP5,BHR,2090,0.297812722
SSP5,BHR,2095,0.294721291
SSP5,BHR,2100,0.291729105
SSP5,BHS,2010,0.43
SSP5,BHS,2015,0.425539516
SSP5,BHS,2020,0.421540925
SSP5,BHS,2025,0.415870547
