scen,country,period,gini,region,dgini_edu,dgini_eduspend,gini_nomig,relgini,worldregion,reldif
SSP1,GNQ,2050,0.446613884,226,0.0029581080179618266,-0.01184875278914921,0.4555045287711874,0.01990678097949017,AFR,-0.019518235735595524
SSP1,GNQ,2055,0.436985013,226,0.00305867923412857,-0.013790375573244609,0.447716709339116,0.0245584997651076,AFR,-0.02396983654006868
SSP1,GNQ,2060,0.427857766,226,0.0030901537381874578,-0.01568575617397942,0.44045336843579197,0.02943876081424679,AFR,-0.02859690341459642
SSP1,GNQ,2065,0.419589413,226,0.0030243887887146555,-0.01749291689112673,0.43405794110241214,0.034482586200076826,AFR,-0.03333317221582266
SSP1,GNQ,2070,0.412242138,226,0.00287401266593184,-0.019180130244497322,0.42854825557856546,0.039554708447988585,AFR,-0.038049665040757796
SSP1,GNQ,2075,0.405725198,226,0.002715125503711057,-0.020728397327598968,0.4237384698238879,0.044397715282864736,AFR,-0.042510352745113056
SSP1,GNQ,2080,0.399831924,226,0.0026077642531273457,-0.02213082396858793,0.4193549837154606,0.04882816639588938,AFR,-0.046554972454333154
SSP1,GNQ,2085,0.394398818,226,0.0025375405341023127,-0.02340029560493274,0.4152615730708304,0.05289761053703357,AFR,-0.05024003284616918
SSP1,GNQ,2090,0.38934758,226,0.002418882223482716,-0.024536758629982263,0.41146545640649956,0.056807535329998826,AFR,-0.05375390828592086
SSP1,GNQ,2095,0.38458999,226,0.002160106137562572,-0.02553708304212409,0.4079669669045615,0.060784153286364884,AFR,-0.0573011513209849
SSP1,GNQ,2100,0.380021961,226,0.00170782492533669,-0.026398069544280724,0.40471220561894405,0.0649705731583865,AFR,-0.061006918684807565
SSP1,GRC,2010,0.34031994,300,,,0.34031994,0,EUR,0
SSP1,GRC,2015,0.32772743,300,0,0,0.32772743,0,EUR,0
SSP1,GRC,2020,0.33105152,300,-0.00130156784465329,-0.0001783050855491756,0.33253139293020245,0.004470219409361098,EUR,-0.004450325478031147
SSP1,GRC,2025,0.33358112,300,-0.0023833325254018363,-0.0005459826597216496,0.3365104351851235,0.00878141780063424,EUR,-0.008704975771440804
SSP1,GRC,2030,0.33485302,300,-0.003440671894058233,-0.0011210696379767198,0.3394147615320349,0.01362311599290611,EUR,-0.013440021027501414
SSP1,GRC,2035,0.33479485,300,-0.004000222659845754,-0.0018718111178094084,0.34066688377765514,0.017539199834331942,EUR,-0.017236878773011832
SSP1,GRC,2040,0.33319202,300,-0.004324289864275863,-0.0028301220788530886,0.3403464319431289,0.021472338812703162,EUR,-0.021020969434827008
SSP1,GRC,2045,0.33014194,300,-0.004439243422753541,-0.0040022048967944274,0.338583388319548,0.025569148589688284,EUR,-0.024931667089293508
SSP1,GRC,2050,0.32578785,300,-0.004329755175431405,-0.005398991869773163,0.33551659704520453,0.029862215687922467,EUR,-0.028996321287479532
SSP1,GRC,2055,0.32246357,300,-0.004041301114062748,-0.0033114128849571905,0.3298162839990199,0.02280168888231282,EUR,-0.022293362564965946
SSP1,GRC,2060,0.31876095,300,-0.00365765439133195,-0.00395544006879998,0.32637404446013196,0.02388339744919188,EUR,-0.023326286478218883
SSP1,GRC,2065,0.3146965,300,-0.0032725133254688146,-0.004627569658998636,0.3225965829844674,0.025103815849453204,EUR,-0.024489047315320756
SSP1,GRC,2070,0.31034451,300,-0.0029256438790193143,-0.005318918754774413,0.31858907263379377,0.026565840116822947,EUR,-0.02587835974923902
SSP1,GRC,2075,0.30581787,300,-0.0025938075983923123,-0.006021126784483757,0.3144328043828761,0.028170147097277498,EUR,-0.027398332053121033
SSP1,GRC,2080,0.30138685,300,-0.0022175159108223236,-0.00672646190112692,0.3103308278119492,0.029676071839064067,EUR,-0.02882078417735856
SSP1,GRC,2085,0.29710283,300,-0.0017339506133107773,-0.0074272595694603784,0.30626404018277115,0.030835149509586213,EUR,-0.02991278433244715
SSP1,GRC,2090,0.29321424,300,-0.0011446942502556638,-0.008114682907726463,0.30247361715798216,0.03157887951820526,EUR,-0.030612181138251038
SSP1,GRC,2095,0.2895155,300,-0.0005144661859502096,-0.00877865687564091,0.29880862306159106,0.03209887920194632,EUR,-0.031100585272184622
SSP1,GRC,2100,0.28592976,300,5649019189679703e-20,-0.009408393980234296,0.2952816637883375,0.03270699695036128,EUR,-0.031671129417101485
SSP1,GTM,2010,0.5519928,320,,,0.5519928,0,LAC,0
SSP1,GTM,2015,0.5474271,320,0,0,0.5474271,0,LAC,0
SSP1,GTM,2020,0.53898235,320,-0.00048233934471779373,0.0006318122539711366,0.5388328770907467,-0.00027732431173932426,LAC,0.00027740124184783
SSP1,GTM,2025,0.52617508,320,-0.0006092457214814826,0.0017004277197822425,0.5250838980016992,-0.002073800223113653,LAC,0.0020781098076965154
