orig,dest,distance
STP,ROU,5139.758703636335
STP,RUS,6540.535801554689
STP,RWA,2605.9402948392517
STP,SAU,5018.3250971791895
STP,SDN,3273.7286623388204
STP,SEN,3117.221389626174
STP,SGP,10802.3970094153
STP,SHN,2275.8621922085963
STP,SLB,16856.36657002199
STP,SLE,2395.326686972536
STP,SLV,10670.659188168393
STP,SMR,4818.019877380555
STP,SOM,4298.290558557441
STP,SPM,8177.956148893836
STP,SRB,5025.849160794832
STP,SSD,2804.090141041594
STP,STP,0.0
STP,SUR,6903.316453081602
STP,SVK,5315.092330198882
STP,SVN,5062.988111892213
STP,SWE,6505.533440886571
STP,SWZ,3880.039096411964
STP,SYC,5437.059474327976
STP,SYR,4708.623770132549
STP,TCA,8801.397964916552
STP,TCD,1582.748025132539
STP,TGO,888.9693319763225
STP,THA,10401.330786755436
STP,TJK,7445.465952223118
STP,TKL,18926.55298968814
STP,TKM,6583.673380798844
STP,TLS,13167.635662386623
STP,TON,17634.692393729725
STP,TTO,7643.103200923844
STP,TUN,4029.8119846397726
STP,TUR,5010.458214386411
STP,TUV,18729.512932399808
STP,TWN,12442.913009228976
STP,TZA,3294.539797907045
STP,UGA,2875.7433922657665
STP,UKR,5844.147638131486
STP,URY,7699.7226039973375
STP,USA,9627.420568382782
STP,UZB,7555.3955783212205
STP,VAT,4597.91712686618
STP,VCT,7639.815315663182
STP,VEN,8227.49890964976
STP,VGB,8076.206346232682
STP,VIR,8108.131995970707
STP,VNM,10911.4009603339
STP,VUT,17159.27158441501
STP,WLF,18478.504149078333
STP,WSM,18449.253894894027
STP,YEM,4417.173430718733
STP,ZAF,3930.7513479843874
STP,ZMB,2914.076603934273
STP,ZWE,3301.1591816945447
SUR,ABW,1685.2293301735515
SUR,AFG,14023.926377700678
SUR,AGO,7732.332816060794
SUR,AIA,1121.9907542957487
SUR,ALB,8990.28985059286
SUR,AND,7132.708223770858
SUR,ARE,12300.381172211326
SUR,ARG,2453.5667900091476
SUR,ARM,11548.766668335405
SUR,ASM,12609.200810993318
SUR,ATG,986.8491038451493
SUR,AUS,15818.322821845264
SUR,AUT,8897.547515523675
SUR,AZE,12116.940529652427
SUR,BDI,9443.514394643802
SUR,BEL,7795.410076483221
SUR,BEN,6405.148989361781
SUR,BFA,5993.881749873386
SUR,BGD,16189.490462388392
SUR,BGR,9405.109715772347
SUR,BHR,11912.572128401205
SUR,BHS,2581.4840995173754
SUR,BIH,8929.435721809623
SUR,BLR,10273.44869708283
SUR,BLZ,3739.9727269127993
SUR,BMU,1796.4048663227843
SUR,BOL,1843.663288978421
SUR,BRA,1689.9743759705852
SUR,BRB,657.2594774740733
SUR,BRN,18920.088293011282
SUR,BTN,16109.318266848904
SUR,BWA,9474.762445481092
SUR,CAF,8201.044319299028
SUR,CAN,2812.596106241047
SUR,CHE,7931.0423264913925
SUR,CHL,2552.3710458544792
SUR,CHN,17910.27564887365
SUR,CIV,5688.311420385421
SUR,CMR,7419.325844358932
SUR,COD,7897.981452505579
SUR,COG,7893.914332201823
SUR,COK,11248.94872449318
SUR,COL,2104.579099495218
SUR,COM,11072.30046059188
SUR,CPV,3599.6969480357066
SUR,CRI,3217.932745615287
SUR,CUB,3073.8212833945563
SUR,CUW,1563.485429747009
SUR,CYM,2948.5445938320854
SUR,CYP,10236.089144126512
SUR,CZE,8778.976310845766
SUR,DEU,8785.788359766815
SUR,DJI,10948.201201063024
SUR,DMA,883.2735048079119
SUR,DNK,8849.188572426508
SUR,DOM,1753.8556889026004
SUR,DZA,7064.71690401899
SUR,ECU,2608.3489720593893
SUR,EGY,9883.805031149976
SUR,ERI,10505.086767376937
SUR,ESH,5018.674360103244
SUR,ESP,6506.935175575697
SUR,EST,10237.704623604839
SUR,ETH,10450.00147487698
SUR,FIN,10290.272484326268
SUR,FJI,13675.272627109505
SUR,FLK,3438.183453014672
SUR,FRA,7499.806009124412
SUR,FRO,7298.690770474223
SUR,GAB,7205.609502776265
SUR,GBR,7379.9269368199375
SUR,GEO,11622.642097991105
SUR,GHA,6114.168369360026
SUR,GIB,6163.134927004154
SUR,GIN,4629.174354273888
SUR,GLP,935.8944342695524
SUR,GMB,4329.623447175482
SUR,GNB,4431.168912612367
SUR,GNQ,7115.672334028723
SUR,GRC,9292.636862852558
SUR,GRD,815.020435610607
SUR,GRL,3768.487947122507
SUR,GTM,3932.7226260338125
SUR,GUF,321.0695988552245
SUR,GUM,17729.98411750436
SUR,GUY,337.29587629512275
SUR,HKG,18543.53641262449
SUR,HND,3567.1207519934624
SUR,HRV,8759.485317575924
SUR,HTI,1998.700512312559
SUR,HUN,9142.292350355523
SUR,IDN,17945.354422252392
SUR,IMN,7084.957824614744
SUR,IND,14810.262422399057
SUR,IRL,6869.20492398237
SUR,IRN,12171.666409807838
SUR,IRQ,11373.287750401816
SUR,ISL,6029.466688845568
SUR,ISR,10351.912695570145
SUR,ITA,8244.088942600294
SUR,JAM,2455.356207227743
SUR,JOR,10434.596699760952
SUR,JPN,17279.07489974447
SUR,KAZ,14522.547108941675
SUR,KEN,10253.661180052895
SUR,KGZ,14690.187834686967
SUR,KHM,17791.88680430102
SUR,KIR,14650.205203064148
SUR,KNA,1063.038973684182
SUR,KOR,17957.289789431932
SUR,KWT,11681.024588749664
SUR,LAO,17501.60986609308
SUR,LBN,10430.754648642991
SUR,LBR,4935.250717734282
SUR,LBY,8013.6804796752685
SUR,LCA,804.2363652481379
SUR,LIE,8151.397451659466
SUR,LKA,15017.337105805214
SUR,LSO,9785.00567157438
SUR,LTU,10077.101195885845
SUR,LUX,7916.872639453834
SUR,LVA,10059.394292828161
SUR,MAC,18494.24579714772
SUR,MAR,5927.647568538936
SUR,MCO,7791.464205646547
SUR,MDA,10134.017996598732
SUR,MDG,11656.241395137524
SUR,MDV,14312.704304324814
SUR,MEX,4867.918916826895
SUR,MHL,14842.34919740055
SUR,MKD,9182.948386573345
SUR,MLI,5280.518565621272
SUR,MLT,8248.263913768282
SUR,MMR,16804.61360408209
SUR,MNE,8971.938141820545
SUR,MNG,17275.421816773658
SUR,MNP,17584.33479283732
SUR,MOZ,10222.146992582546
SUR,MRT,4482.7744109835885
SUR,MSR,1003.5748839781518
SUR,MTQ,832.425315712569
SUR,MUS,12747.945025949512
SUR,MWI,10073.492541840336
SUR,MYS,17444.103959662272
SUR,MYT,11303.548580600132
SUR,NAM,8472.148353465145
SUR,NCL,14791.975289530319
SUR,NER,6409.0508809470775
SUR,NGA,6975.360065899964
SUR,NIC,3460.066818722612
SUR,NIU,12400.711719145362
SUR,NLD,7922.922304797013
SUR,NOR,8880.075733921509
SUR,NPL,15659.494345830852
SUR,NRU,15307.708983521688
SUR,NZL,13067.745042857243
SUR,OMN,12751.978481702137
SUR,PAK,14419.92715851971
SUR,PAN,2711.061079617159
SUR,PER,2535.7775616619338
SUR,PHL,19341.755890362576
SUR,PLW,18942.84576875332
SUR,PNG,17263.692494945863
SUR,POL,9540.619234333986
SUR,PRI,1391.4407775417114
SUR,PRK,17906.96515614481
SUR,PRT,5876.421783520493
SUR,PRY,1920.383987569594
SUR,PSE,10352.714526945672
SUR,PYF,10241.195524941038
SUR,QAT,12001.67862403842
SUR,REU,12541.297076286774
SUR,ROU,9756.13673483874
SUR,RUS,11356.003936739251
SUR,RWA,9508.582014334657
SUR,SAU,11468.078144259804
SUR,SDN,9798.237063893568
SUR,SEN,4262.5411595901805
SUR,SGP,17679.12033858492
SUR,SHN,5833.876460187151
SUR,SLB,15908.848021074627
SUR,SLE,4670.015484466473
SUR,SLV,3784.8190846427938
SUR,SMR,8319.93061044995
SUR,SOM,11185.190404188523
SUR,SPM,2530.3922803891787
SUR,SRB,9184.648035916422
SUR,SSD,9649.293332641637
SUR,STP,6903.316453081602
SUR,SUR,0.0
SUR,SVK,8970.506201306049
SUR,SVN,8617.209808385489
SUR,SWE,9571.99251180958
SUR,SWZ,10077.874538447542
SUR,SYC,12340.359353108197
SUR,SYR,10509.754993134517
SUR,TCA,1927.9791863462528
SUR,TCD,7831.460003649158
SUR,TGO,6270.888899281846
SUR,THA,17301.94043326587
SUR,TJK,14040.807386600558
SUR,TKL,12771.268197428173
SUR,TKM,12951.359076951578
SUR,TLS,19093.87491544249
SUR,TON,12903.072903112006
SUR,TTO,759.3193957452653
SUR,TUN,7817.922870982503
SUR,TUR,10314.799193275072
SUR,TUV,13834.49369609373
SUR,TWN,18803.028548478862
SUR,TZA,10176.167699334983
SUR,UGA,9774.39091928348
SUR,UKR,10433.462991597276
SUR,URY,2518.359690184971
SUR,USA,2765.246654871974
SUR,UZB,14128.739001764046
SUR,VAT,8241.478372738167
SUR,VCT,796.9051116076683
SUR,VEN,1325.4233278783577
SUR,VGB,1258.0140237669698
SUR,VIR,1283.066967697628
SUR,VNM,17804.551522691614
SUR,VUT,14764.644601192904
SUR,WLF,13227.287842791828
SUR,WSM,12735.258696459889
SUR,YEM,11089.262757797225
SUR,ZAF,9005.782625672564
SUR,ZMB,9500.780136905549
SUR,ZWE,9853.206321308167
SVK,ABW,10081.059236777102
SVK,AFG,5867.926614464056
SVK,AGO,6112.091779476224
SVK,AIA,9288.306969150786
SVK,ALB,780.1403243121249
SVK,AND,1840.0665583324496
SVK,ARE,4615.013108453496
SVK,ARG,11211.520222250861
SVK,ARM,3138.3087182421423
SVK,ASM,13230.932259027484
SVK,ATG,9198.293826005474
SVK,AUS,9646.300343606361
SVK,AUT,82.09929442088671
SVK,AZE,3712.596140469784
SVK,BDI,5396.12396914753
SVK,BEL,1449.0798480966332
SVK,BEN,4846.774754109752
SVK,BFA,4437.966170294135
SVK,BGD,8148.9171902398475
SVK,BGR,895.2151221357581
SVK,BHR,4204.000776467181
SVK,BHS,10612.617530251564
SVK,BIH,476.21701566508085
SVK,BLR,1304.68664104846
SVK,BLZ,11795.263616910743
SVK,BMU,9207.391407690406
SVK,BOL,10781.537150399234
SVK,BRA,9607.981313199372
SVK,BRB,9102.39064197366
SVK,BRN,10183.284476397901
SVK,BTN,8070.393282479099
SVK,BWA,7507.613708166906
SVK,CAF,4627.795607343079
SVK,CAN,10324.043144436177
SVK,CHE,1082.2351824697546
SVK,CHL,11497.845130777387
SVK,CHN,11015.39643924493
SVK,CIV,5255.024663479468
SVK,CMR,4802.848607238374
SVK,COD,5591.379984308455
SVK,COG,5585.422273212407
SVK,COK,12755.747813562333
SVK,COL,10602.94372131396
SVK,COM,6290.030001633571
SVK,CPV,5782.585447413865
SVK,CRI,11392.26887051315
SVK,CUB,11142.366815298326
SVK,CUW,9989.320578277697
SVK,CYM,11068.574029623072
SVK,CYP,2226.673050640699
SVK,CZE,363.8150238407348
SVK,DEU,624.0438986512244
SVK,DJI,4496.033822671495
SVK,DMA,9203.428951151081
SVK,DNK,953.8014977285865
SVK,DOM,9951.997675457716
SVK,DZA,1998.9789513476674
SVK,ECU,11047.20356035401
SVK,EGY,2411.4917065219297
SVK,ERI,3996.9950274502958
SVK,ESH,4084.4138049423323
SVK,ESP,2465.396917511772
SVK,EST,1447.4986816067114
SVK,ETH,4485.164158525873
SVK,FIN,1520.7062580964307
SVK,FJI,12468.159952863421
SVK,FLK,12194.426927964498
SVK,FRA,1643.2805073179877
SVK,FRO,3062.0912843993356
SVK,GAB,5226.4191510517
SVK,GBR,1951.745712941341
SVK,GEO,3142.2968578537343
SVK,GHA,5045.632299609554
SVK,GIB,2825.0090825470556
SVK,GIN,5444.784389870935
SVK,GLP,9216.433021754854
SVK,GMB,5345.740322369945
SVK,GNB,5391.577116738322
SVK,GNQ,4889.799185584177
SVK,GRC,1293.3690797257077
SVK,GRD,9330.624555300825
SVK,GRL,7812.225752862609
SVK,GTM,11962.271521925675
SVK,GUF,8774.002067007028
SVK,GUM,13143.867638788408
SVK,GUY,9187.82179883645
SVK,HKG,10546.624745880124
SVK,HND,11655.038967568587
SVK,HRV,278.7007174336067
SVK,HTI,10189.65503793293
SVK,HUN,225.74045247936323
SVK,IDN,9242.608227371513
SVK,IMN,2490.277162626485
SVK,IND,6774.450229878112
SVK,IRL,2659.5604809877746
SVK,IRN,3972.463686073367
SVK,IRQ,3337.288572041852
SVK,ISL,4674.573693786291
SVK,ISR,2586.275854247744
SVK,ITA,846.5290732246048
SVK,JAM,10633.112251698738
SVK,JOR,2634.8846296754728
SVK,JPN,13505.696280983084
SVK,KAZ,6047.293377639243
SVK,KEN,5297.962699092903
SVK,KGZ,6401.787957502215
SVK,KHM,9457.15835397362
SVK,KIR,14216.788063752088
SVK,KNA,9278.823263097693
SVK,KOR,12154.455745077506
SVK,KWT,3836.789410292272
SVK,LAO,9328.197910862777
SVK,LBN,2482.7814103692995
SVK,LBR,5549.070674206012
SVK,LBY,1695.99536666522
SVK,LCA,9202.948823100725
SVK,LIE,850.6686596817375
SVK,LKA,7274.265061315787
SVK,LSO,7936.074135903442
SVK,LTU,1133.7180241307005
SVK,LUX,1231.2345069675794
SVK,LVA,1201.3779538691026
SVK,MAC,10480.235592881567
SVK,MAR,3083.0160665299627
SVK,MCO,1179.5130820301686
SVK,MDA,1312.192201305956
SVK,MDG,6903.202008548436
SVK,MDV,6839.37636252969
SVK,MEX,12797.828566946075
SVK,MHL,14676.072302781533
SVK,MKD,804.9661865220531
SVK,MLI,4799.05200357344
SVK,MLT,1341.8203285926431
SVK,MMR,8709.587474313746
SVK,MNE,648.9673023877073
SVK,MNG,9985.496166779067
SVK,MNP,13329.16193938964
SVK,MOZ,7534.089197112496
SVK,MRT,4940.398222525646
SVK,MSR,9241.931588864518
SVK,MTQ,9193.253236261735
SVK,MUS,7121.9674483567505
SVK,MWI,6412.18585432232
SVK,MYS,9043.229455542254
SVK,MYT,6406.024701842002
SVK,NAM,7469.325395884934
SVK,NCL,11570.943073349776
SVK,NER,4135.946871462539
SVK,NGA,4371.367549293375
SVK,NIC,11574.404630212493
SVK,NIU,12744.795467493952
SVK,NLD,1434.7394848379442
SVK,NOR,1453.0284208376163
SVK,NPL,7620.855441652379
SVK,NRU,13706.844271441712
SVK,NZL,9899.504829183536
SVK,OMN,5031.737332214661
SVK,PAK,6290.87536908058
SVK,PAN,10998.466091665365
SVK,PER,11163.744256960263
SVK,PHL,11020.710384238057
SVK,PLW,11932.067278597255
SVK,PNG,11759.561240937324
SVK,POL,610.4688571159148
SVK,PRI,9580.568549722535
SVK,PRK,12037.107933732594
SVK,PRT,3098.061025906277
SVK,PRY,10666.112426901791
SVK,PSE,2576.3174840616934
SVK,PYF,13261.8287916889
SVK,QAT,4327.361630331698
SVK,REU,7133.506947376813
SVK,ROU,1071.7735121046865
SVK,RUS,2400.0399364312293
SVK,RWA,5262.319048447334
SVK,SAU,3935.43176903965
SVK,SDN,3689.344762240693
SVK,SEN,5309.394397566314
SVK,SGP,9185.003818129135
SVK,SHN,7482.840209572568
SVK,SLB,12497.777489122484
SVK,SLE,5510.3360608422945
SVK,SLV,11838.485225152554
SVK,SMR,688.1899245060056
SVK,SOM,5288.482320540976
SVK,SPM,8152.597262968818
SVK,SRB,512.1790440895096
SVK,SSD,4638.114882971583
SVK,STP,5315.092330198882
SVK,SUR,8970.506201306049
SVK,SVK,0.0
SVK,SVN,366.1855221906624
SVK,SWE,1190.4537465978513
SVK,SWZ,7586.808931536033
SVK,SYC,6143.274339093673
SVK,SYR,2576.777682315604
SVK,TCA,10025.322114405055
SVK,TCD,3853.5232126679093
SVK,TGO,4922.587005977524
SVK,THA,9081.794137501684
SVK,TJK,5786.684279023323
SVK,TKL,13736.23037810675
SVK,TKM,4666.998676291007
SVK,TLS,10430.45450865687
SVK,TON,12367.132148880119
SVK,TTO,9351.813046703504
SVK,TUN,1446.7839467900635
SVK,TUR,1936.1601557664721
SVK,TUV,13503.026390578148
SVK,TWN,11355.535650813707
SVK,TZA,5713.725239621121
SVK,UGA,5077.514752599693
SVK,UKR,1509.8282597910202
SVK,URY,11159.372328810434
SVK,USA,10489.02178066494
SVK,UZB,5815.6691106689495
SVK,VAT,847.7968245902289
SVK,VCT,9249.606199999362
SVK,VEN,9840.970259166143
SVK,VGB,9435.928702896344
SVK,VIR,9468.327871669977
SVK,VNM,9686.629848966315
SVK,VUT,12105.79939214359
SVK,WLF,13169.633054541264
SVK,WSM,13248.043359316587
SVK,YEM,4298.56782719798
SVK,ZAF,8609.848838718272
SVK,ZMB,6569.263426726016
SVK,ZWE,6782.989848900275
SVN,ABW,9753.678235929798
SVN,AFG,6134.474720362258
SVN,AGO,5914.277187788286
SVN,AIA,8956.505087260486
SVN,ALB,775.2863917780088
SVN,AND,1495.7369877178992
SVN,ARE,4813.177230900033
SVN,ARG,10847.414121192072
SVN,ARM,3383.669852111214
SVN,ASM,13446.275195150693
SVN,ATG,8863.742063890899
SVN,AUS,9989.190726166526
SVN,AUT,310.5655009231254
SVN,AZE,3969.4505381568883
SVN,BDI,5318.250401600566
SVN,BEL,1245.763454076948
SVN,BEN,4558.097762284436
SVN,BFA,4116.336232161899
SVN,BGD,8438.940725648099
SVN,BGR,1042.2839143137423
SVN,BHR,4392.24638512963
SVN,BHS,10305.737486883218
SVN,BIH,488.54921652135505
SVN,BLR,1664.4029233467538
SVN,BLZ,11503.42785860068
SVN,BMU,8895.071203167228
SVN,BOL,10433.731689804992
SVN,BRA,9241.851674308138
SVN,BRB,8760.804361157034
SVN,BRN,10524.401466534231
SVN,BTN,8359.269540174071
SVN,BWA,7407.473567593384
SVN,CAF,4458.653190465468
SVN,CAN,10033.057354459253
SVN,CHE,791.0793493223225
SVN,CHL,11150.146536677383
SVN,CHN,11316.99093303317
SVN,CIV,4938.15118736834
SVN,CMR,4577.520814107805
SVN,COD,5403.046769385114
SVN,COG,5396.812866851914
SVN,COK,12895.813682092134
SVN,COL,10276.940555504425
SVN,COM,6315.493150789721
SVN,CPV,5416.537737955351
SVN,CRI,11089.237124693984
SVN,CUB,10841.189229818694
SVN,CUW,9659.897632334018
SVN,CYM,10764.066979932859
SVN,CYP,2368.3284234338566
SVN,CZE,434.882286035867
SVN,DEU,709.2349395842193
SVN,DJI,4570.317635028138
SVN,DMA,8866.360049112945
SVN,DNK,1062.804909907151
SVN,DOM,9629.63392726216
SVN,DZA,1632.9810035005826
SVN,ECU,10727.869347948958
SVN,EGY,2474.8425541996244
SVN,ERI,4049.450553824223
SVN,ESH,3718.576572158566
SVN,ESP,2118.312812786128
SVN,EST,1804.890919308215
SVN,ETH,4512.844641612263
SVN,FIN,1876.8384315430387
SVN,FJI,12734.072420998125
SVN,FLK,11829.234680749138
SVN,FRA,1386.6761213023435
SVN,FRO,2949.5945848544725
SVN,GAB,4991.6822446544265
SVN,GBR,1734.6035732479497
SVN,GEO,3398.2901725630663
SVN,GHA,4745.203064094738
SVN,GIB,2464.2096548579525
SVN,GIN,5092.3966496355015
SVN,GLP,8880.53044118296
SVN,GMB,4984.366283901705
SVN,GNB,5033.137328033975
SVN,GNQ,4645.282998492342
SVN,GRC,1333.775603106991
SVN,GRD,8990.814060466388
SVN,GRL,7572.122873417156
SVN,GTM,11674.070880031346
SVN,GUF,8417.09723169442
SVN,GUM,13507.780026930463
SVN,GUY,8838.74919836606
SVN,HKG,10870.454020996167
SVN,HND,11359.651999656062
SVN,HRV,165.77621287515575
SVN,HTI,9870.794219152263
SVN,HUN,527.3842404755038
SVN,IDN,9576.356476894523
SVN,IMN,2293.1028923736912
SVN,IND,7045.144131962829
SVN,IRL,2444.182320367146
SVN,IRN,4209.322163038647
SVN,IRQ,3535.90097135679
SVN,ISL,4503.6174198318395
SVN,ISR,2710.1287994777504
SVN,ITA,502.72317159179454
SVN,JAM,10320.54455148807
SVN,JOR,2767.1479626973965
SVN,JPN,13830.646138051365
SVN,KAZ,6342.697158276038
SVN,KEN,5285.308730002546
SVN,KGZ,6685.934384389186
SVN,KHM,9776.893925098884
SVN,KIR,14537.290965098284
SVN,KNA,8945.595332764793
SVN,KOR,12466.053989772056
SVN,KWT,4028.3197317524955
SVN,LAO,9639.830844033537
SVN,LBN,2629.836518324963
SVN,LBR,5208.135696338579
SVN,LBY,1430.2316588230842
SVN,LCA,8864.038819460377
SVN,LIE,566.8494168444129
SVN,LKA,7533.591810198905
SVN,LSO,7849.952329808897
SVN,LTU,1499.64094164986
SVN,LUX,1009.5882274683462
SVN,LVA,1563.219267618906
SVN,MAC,10803.365976186858
SVN,MAR,2719.6141372204766
SVN,MCO,827.995090960404
SVN,MDA,1599.3834842755484
SVN,MDG,6954.4376524242225
SVN,MDV,7072.8937781823215
SVN,MEX,12527.510243523036
SVN,MHL,15012.282769838957
SVN,MKD,881.6035958852265
SVN,MLI,4454.415215614061
SVN,MLT,1092.9957093224964
SVN,MMR,9009.787447105431
SVN,MNE,653.9371810662353
SVN,MNG,10273.937848424226
SVN,MNP,13692.616916636794
SVN,MOZ,7479.720660396667
SVN,MRT,4575.935582285397
SVN,MSR,8907.49849439732
SVN,MTQ,8855.061917527553
SVN,MUS,7240.731262884088
SVN,MWI,6364.65989927194
SVN,MYS,9361.483519421836
SVN,MYT,6445.165813857432
SVN,NAM,7310.605269731731
SVN,NCL,11878.348010976046
SVN,NER,3829.3130213184527
SVN,NGA,4108.398366619781
SVN,NIC,11276.628279286087
SVN,NIU,12949.431581323846
SVN,NLD,1274.0231150527652
SVN,NOR,1561.0454631885373
SVN,NPL,7903.622306555202
SVN,NRU,14043.047892149008
SVN,NZL,10150.422332239867
SVN,OMN,5244.240663570488
SVN,PAK,6561.404185547256
SVN,PAN,10685.553361887323
SVN,PER,10836.163484505389
SVN,PHL,11361.525176207673
SVN,PLW,12293.20404210451
SVN,PNG,12120.749488605617
SVN,POL,975.4330253268097
SVN,PRI,9253.00837514278
SVN,PRK,12344.89274570585
SVN,PRT,2751.56405844473
SVN,PRY,10302.66974123315
SVN,PSE,2701.238033068651
SVN,PYF,13334.119773502189
SVN,QAT,4515.872128330361
SVN,REU,7238.214566091851
SVN,ROU,1301.0780559227924
SVN,RUS,2743.823066755064
SVN,RWA,5191.321986097491
SVN,SAU,4095.05502936793
SVN,SDN,3678.611479787383
SVN,SEN,4946.2589484092705
SVN,SGP,9508.758153943067
SVN,SHN,7195.701741024027
SVN,SLB,12839.170493993448
SVN,SLE,5160.312222692568
SVN,SLV,11547.311242556238
SVN,SMR,323.5950932559356
SVN,SOM,5352.29233127627
SVN,SPM,7862.500850305177
SVN,SRB,675.4864581983061
SVN,SSD,4589.2162929133465
SVN,STP,5062.988111892213
SVN,SUR,8617.209808385489
SVN,SVK,366.1855221906624
SVN,SVN,0.0
SVN,SWE,1471.7066727992365
SVN,SWZ,7522.746368150941
SVN,SYC,6266.304335689132
SVN,SYR,2726.814547189086
SVN,TCA,9707.409307420157
SVN,TCD,3647.560837286154
SVN,TGO,4627.983168051786
SVN,THA,9392.393974714347
SVN,TJK,6060.288502320263
SVN,TKL,13961.389507228878
SVN,TKM,4926.801621367124
SVN,TLS,10792.181909266612
SVN,TON,12597.751728997879
SVN,TTO,9010.403278897295
SVN,TUN,1112.9261966344686
SVN,TUR,2133.074707402964
SVN,TUV,13780.400824085165
SVN,TWN,11684.3126033425
SVN,TZA,5686.038706227798
SVN,UGA,5030.753577941101
SVN,UKR,1836.9094915338546
SVN,URY,10794.033166916304
SVN,USA,10192.611196671953
SVN,UZB,6094.668531827793
SVN,VAT,503.40477267160304
SVN,VCT,8910.160872251012
SVN,VEN,9507.04752597111
SVN,VGB,9106.3568230482
SVN,VIR,9139.087238756409
SVN,VNM,10000.838662167125
SVN,VUT,12412.771685518303
SVN,WLF,13416.584978380753
SVN,WSM,13470.114199485883
SVN,YEM,4396.061445285225
SVN,ZAF,8472.27213189627
SVN,ZMB,6480.961405766964
SVN,ZWE,6715.2180186339365
SWE,ABW,10451.590126871743
SWE,AFG,5935.894571167603
SWE,AGO,7282.2320296520975
SWE,AIA,9703.800464230844
SWE,ALB,1903.2888609333615
SWE,AND,2600.024628578829
SWE,ARE,5010.535625870054
SWE,ARG,11940.930170452359
SWE,ARM,3440.065924241801
SWE,ASM,12051.430354414233
SWE,ATG,9635.235463113711
SWE,AUS,8565.506144407153
SWE,AUT,1196.7712040908073
SWE,AZE,3923.0465361430197
SWE,BDI,6436.336011062172
SWE,BEL,1783.1450576518291
SWE,BEN,6026.894130053
SWE,BFA,5582.76967653714
SWE,BGD,8037.933700845869
SWE,BGR,1825.5022710294818
SWE,BHR,4652.296996541116
SWE,BHS,10843.885195724179
SWE,BIH,1635.792295685808
SWE,BLR,1194.1582612590637
SWE,BLZ,11917.640600144048
SWE,BMU,9498.062518784249
SWE,BOL,11301.487357169264
SWE,BRA,10434.637629708412
SWE,BRB,9595.117964721936
SWE,BRN,9706.390213212584
SWE,BTN,7967.263439756954
SWE,BWA,8563.644655995799
SWE,CAF,5781.012645467438
SWE,CAN,10472.938000207505
SWE,CHE,1786.9681805201528
SWE,CHL,12005.002669307607
SWE,CHN,10782.440399247449
SWE,CIV,6406.639470623241
SWE,CMR,5988.663279732482
SWE,COD,6756.11563264765
SWE,COG,6750.373356611661
SWE,COK,11643.960726589108
SWE,COL,10954.53675972394
SWE,COM,7124.516185658394
SWE,CPV,6680.46519742866
SWE,CRI,11585.412575021863
SWE,CUB,11330.169335462877
SWE,CUW,10375.654476787218
SWE,CYM,11276.899387147962
SWE,CYP,2947.6373239645145
SWE,CZE,1066.8935901459483
SWE,DEU,893.7775943062171
SWE,DJI,5258.079352202331
SWE,DMA,9659.075461042077
SWE,DNK,726.549606881154
SWE,DOM,10291.29553754356
SWE,DZA,2974.336270156179
SWE,ECU,11346.185568915436
SWE,EGY,3289.1845268775755
SWE,ERI,4824.667510821002
SWE,ESH,4955.656745816611
SWE,ESP,3188.0244245086383
SWE,EST,744.0302356736603
SWE,ETH,5351.6750473658485
SWE,FIN,769.5935711488823
SWE,FJI,11278.487787996173
SWE,FLK,12943.108549763272
SWE,FRA,2088.6215750337215
SWE,FRO,2778.069446130011
SWE,GAB,6414.588407037651
SWE,GBR,2196.7816570803143
SWE,GEO,3398.596483033066
SWE,GHA,6216.797339721821
SWE,GIB,3641.1273026106223
SWE,GIN,6498.2896174483385
SWE,GLP,9663.072894786563
SWE,GMB,6337.130912709619
SWE,GNB,6408.18938679538
SWE,GNQ,6079.804877782199
SWE,GRC,2306.719213062374
SWE,GRD,9805.37919880325
SWE,GRL,7776.413780374323
SWE,GTM,12061.565174667838
SWE,GUF,9418.612985785554
SWE,GUM,12369.118053992306
SWE,GUY,9744.248566916047
SWE,HKG,10188.957040481759
SWE,HND,11799.756765217704
SWE,HRV,1455.9430493907123
SWE,HTI,10501.965235296537
SWE,HUN,1252.3696233206638
SWE,IDN,8839.077101332208
SWE,IMN,2571.5870796839604
SWE,IND,6795.448652520721
SWE,IRL,2783.3697244614327
SWE,IRN,4252.295467342455
SWE,IRQ,3799.1132823665134
SWE,ISL,4475.286115717221
SWE,ISR,3319.6006530110967
SWE,ITA,1970.0856118373133
SWE,JAM,10897.837701194909
SWE,JOR,3343.539595838044
SWE,JPN,13081.902367741064
SWE,KAZ,5961.621783664136
SWE,KEN,6228.114724028603
SWE,KGZ,6365.883575073153
SWE,KHM,9146.307846095684
SWE,KIR,13071.302726926568
SWE,KNA,9704.718195903153
SWE,KOR,11841.298716157635
SWE,KWT,4292.475662815392
SWE,LAO,9070.29836290799
SWE,LBN,3165.8675734061917
SWE,LBR,6647.691482864969
SWE,LBY,2882.576710350787
SWE,LCA,9672.758677679205
SWE,LIE,1622.6305814102602
SWE,LKA,7335.733897798915
SWE,LSO,8967.031710147956
SWE,LTU,934.8167962728635
SWE,LUX,1695.6296068384404
SWE,LVA,716.0541092645817
SWE,MAC,10128.368054448772
SWE,MAR,3923.5612078227164
SWE,MCO,2063.077991214543
SWE,MDA,1736.26482477559
SWE,MDG,7666.854470596591
SWE,MDV,7024.90385825047
